,CPI,CPI_CORE,CPI_CORE_M,CPI_CORE_PF,CPI_CORE_OM,CPI_CORE_S,CPI_CORE_SE,CPI_CORE_SH,CPI_CORE_SO,CPI_NCORE,CPI_NCORE_AG,CPI_NCORE_FV,CPI_NCORE_ME,CPI_NCORE_ER,CPI_NCORE_E,CPI_NCORE_R,Date
5/30/1978 19:00,0.0376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/1978
6/29/1978 19:00,0.0382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/1978
7/30/1978 19:00,0.0388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1978
8/30/1978 19:00,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/1978
9/29/1978 19:00,0.0398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/1/1978
10/30/1978 19:00,0.0402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/1978
11/29/1978 19:00,0.0408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/1978
12/30/1978 19:00,0.041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/1/1978
1/30/1979 19:00,0.0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1979
2/27/1979 19:00,0.0424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/1979
3/30/1979 19:00,0.0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/1979
4/29/1979 19:00,0.0435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/1/1979
5/30/1979 19:00,0.0443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/1979
6/29/1979 19:00,0.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/1979
7/30/1979 19:00,0.0455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1979
8/30/1979 19:00,0.0462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/1979
9/29/1979 19:00,0.0469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/1/1979
10/30/1979 19:00,0.0479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/1979
11/29/1979 19:00,0.0486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/1979
12/30/1979 19:00,0.0493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/1/1979
1/30/1980 19:00,0.0509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1980
2/28/1980 19:00,0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/1980
3/30/1980 19:00,0.0532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/1980
4/29/1980 19:00,0.0541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/1/1980
5/30/1980 19:00,0.0552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/1980
6/29/1980 19:00,0.0565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/1980
7/30/1980 19:00,0.0581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1980
8/30/1980 19:00,0.0594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/1980
9/29/1980 19:00,0.0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/1/1980
10/30/1980 19:00,0.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/1980
11/29/1980 19:00,0.0627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/1980
12/30/1980 19:00,0.0642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/1/1980
1/30/1981 19:00,0.0651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/1/1981
2/27/1981 19:00,0.0665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/1/1981
3/30/1981 19:00,0.0681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3/1/1981
4/29/1981 19:00,0.0695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/1/1981
5/30/1981 19:00,0.0709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/1/1981
6/29/1981 19:00,0.0723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6/1/1981
7/30/1981 19:00,0.0735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/1/1981
8/30/1981 19:00,0.0752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/1/1981
9/29/1981 19:00,0.0771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/1/1981
10/30/1981 19:00,0.0792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/1981
11/29/1981 19:00,0.0809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/1/1981
12/30/1981 19:00,0.0827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/1/1981
1/30/1982 19:00,0.0852,0.0922,0.0927,0.0683,0.1176,0.0873,0.0442,0.1311,0.069,0.0645,0.0902,0.0822,0.0942,0.0423,0.0381,0.0501,1/1/1982
2/27/1982 19:00,0.0881,0.0949,0.0955,0.0703,0.1226,0.0907,0.0451,0.1366,0.0725,0.0671,0.0929,0.0874,0.0974,0.0446,0.0393,0.0546,2/1/1982
3/30/1982 19:00,0.0916,0.0992,0.0998,0.0729,0.1285,0.0956,0.0487,0.1425,0.0766,0.0688,0.0949,0.0813,0.1031,0.0465,0.0407,0.0573,3/1/1982
4/29/1982 19:00,0.0963,0.1052,0.1058,0.077,0.1364,0.1009,0.0535,0.149,0.0814,0.0703,0.0983,0.0806,0.1096,0.0458,0.0392,0.0586,4/1/1982
5/30/1982 19:00,0.1023,0.1126,0.114,0.0827,0.1469,0.1076,0.0614,0.159,0.0865,0.0733,0.1035,0.0817,0.118,0.0468,0.0391,0.0621,5/1/1982
6/29/1982 19:00,0.108,0.1197,0.1203,0.0869,0.1551,0.1147,0.0651,0.1656,0.0948,0.0775,0.1102,0.0853,0.1271,0.0495,0.0412,0.0652,6/1/1982
7/30/1982 19:00,0.1135,0.1257,0.1264,0.0908,0.1645,0.121,0.0719,0.1747,0.0995,0.0829,0.119,0.0908,0.1378,0.0508,0.0422,0.0669,7/1/1982
8/30/1982 19:00,0.1266,0.1381,0.1409,0.1032,0.1808,0.1293,0.0748,0.1853,0.1077,0.0981,0.1296,0.099,0.1509,0.0709,0.0669,0.0765,8/1/1982
9/29/1982 19:00,0.1342,0.147,0.151,0.1098,0.195,0.1364,0.0619,0.1948,0.1147,0.1045,0.1407,0.1082,0.1627,0.073,0.0691,0.0789,9/1/1982
10/30/1982 19:00,0.142,0.1562,0.1609,0.1177,0.207,0.1445,0.0682,0.2052,0.122,0.1102,0.1491,0.1186,0.169,0.0762,0.0727,0.0808,10/1/1982
11/29/1982 19:00,0.1494,0.1647,0.1713,0.1253,0.2199,0.1514,0.0708,0.2149,0.128,0.1114,0.1549,0.1191,0.1776,0.0728,0.0682,0.084,11/1/1982
12/30/1982 19:00,0.1646,0.1772,0.1837,0.1316,0.2375,0.1621,0.0734,0.2254,0.1403,0.1311,0.1614,0.1243,0.1881,0.1039,0.1099,0.0915,12/1/1982
1/30/1983 19:00,0.1788,0.1937,0.2012,0.14,0.2685,0.1747,0.0787,0.2366,0.1535,0.1349,0.1685,0.1267,0.1952,0.1062,0.1086,0.0996,1/1/1983
2/27/1983 19:00,0.1873,0.203,0.2142,0.1452,0.2941,0.181,0.0835,0.2447,0.1608,0.1403,0.1756,0.1363,0.2031,0.1099,0.1138,0.1005,2/1/1983
3/30/1983 19:00,0.1968,0.2139,0.2265,0.1505,0.3143,0.1901,0.0882,0.2548,0.1697,0.1476,0.1879,0.1512,0.2103,0.1135,0.1174,0.1032,3/1/1983
4/29/1983 19:00,0.209,0.227,0.2406,0.1594,0.3342,0.2001,0.0932,0.2661,0.1798,0.1569,0.1971,0.1601,0.2207,0.1221,0.1281,0.1091,4/1/1983
5/30/1983 19:00,0.2193,0.2384,0.2544,0.1666,0.3557,0.2092,0.0965,0.277,0.1892,0.1649,0.2092,0.1787,0.2284,0.1268,0.1328,0.1133,5/1/1983
6/29/1983 19:00,0.2293,0.2499,0.2662,0.173,0.3735,0.2186,0.1015,0.2882,0.1985,0.1747,0.2244,0.1992,0.2395,0.1336,0.141,0.1172,6/1/1983
7/30/1983 19:00,0.2408,0.2649,0.2842,0.1884,0.3944,0.2298,0.1184,0.2985,0.2098,0.1801,0.2303,0.1973,0.25,0.1373,0.145,0.1201,7/1/1983
8/30/1983 19:00,0.2511,0.2783,0.299,0.2003,0.412,0.2398,0.1299,0.3086,0.2207,0.184,0.2344,0.1979,0.259,0.1418,0.1507,0.1207,8/1/1983
9/29/1983 19:00,0.2608,0.2898,0.312,0.2087,0.4302,0.2492,0.1077,0.3199,0.2314,0.1908,0.2439,0.1993,0.274,0.1458,0.1546,0.1259,9/1/1983
10/30/1983 19:00,0.2711,0.3006,0.3224,0.2145,0.4476,0.2595,0.1162,0.3302,0.2419,0.2025,0.2563,0.2061,0.2891,0.1572,0.1675,0.1342,10/1/1983
11/29/1983 19:00,0.2871,0.3168,0.3443,0.2356,0.4669,0.2695,0.1204,0.3415,0.2528,0.2121,0.2616,0.1987,0.3019,0.1691,0.1793,0.1509,11/1/1983
12/30/1983 19:00,0.2975,0.3304,0.3571,0.2431,0.4815,0.2818,0.1244,0.3526,0.2668,0.2135,0.2709,0.2159,0.3107,0.162,0.1696,0.146,12/1/1983
1/30/1984 19:00,0.3093,0.3404,0.3678,0.2521,0.4977,0.2882,0.1257,0.3628,0.2692,0.223,0.2952,0.2539,0.3205,0.1608,0.1699,0.14,1/1/1984
2/28/1984 19:00,0.3237,0.3561,0.3851,0.2667,0.519,0.3045,0.131,0.3769,0.2914,0.2338,0.3135,0.2674,0.3458,0.1647,0.176,0.1397,2/1/1984
3/30/1984 19:00,0.3387,0.372,0.4014,0.2792,0.5374,0.3195,0.1369,0.3897,0.3086,0.2468,0.3345,0.2744,0.3709,0.1713,0.1838,0.1475,3/1/1984
4/29/1984 19:00,0.3525,0.3857,0.4184,0.2921,0.5582,0.3275,0.1434,0.4,0.3157,0.2605,0.3435,0.2713,0.3901,0.1884,0.2025,0.1564,4/1/1984
5/30/1984 19:00,0.3668,0.4001,0.435,0.3039,0.5791,0.3396,0.1468,0.4114,0.3297,0.2749,0.3568,0.271,0.4133,0.2039,0.2232,0.1623,5/1/1984
6/29/1984 19:00,0.383,0.42,0.4579,0.32,0.6084,0.3527,0.155,0.4238,0.3444,0.2866,0.3736,0.2825,0.4355,0.213,0.2364,0.1646,6/1/1984
7/30/1984 19:00,0.3965,0.4362,0.4768,0.3341,0.634,0.3656,0.1616,0.4374,0.358,0.2958,0.3865,0.2985,0.4449,0.2176,0.2401,0.1688,7/1/1984
8/30/1984 19:00,0.4095,0.4505,0.4922,0.3424,0.6587,0.3773,0.1707,0.4508,0.3698,0.3061,0.4057,0.3294,0.4578,0.2223,0.2455,0.171,8/1/1984
9/29/1984 19:00,0.4255,0.4701,0.5151,0.3596,0.6868,0.3914,0.1789,0.4644,0.3842,0.3145,0.4158,0.3242,0.4776,0.2269,0.2508,0.1769,9/1/1984
10/30/1984 19:00,0.4431,0.4915,0.5391,0.3792,0.7168,0.407,0.1898,0.4779,0.4013,0.3259,0.4294,0.3188,0.5028,0.2371,0.2615,0.1857,10/1/1984
11/29/1984 19:00,0.458,0.5063,0.5587,0.3931,0.7425,0.4173,0.1974,0.4889,0.4129,0.3341,0.4542,0.3409,0.5281,0.227,0.2442,0.1939,11/1/1984
12/30/1984 19:00,0.4735,0.5266,0.5825,0.409,0.766,0.4299,0.204,0.5021,0.4261,0.3366,0.4716,0.3684,0.5451,0.2161,0.2286,0.189,12/1/1984
1/30/1985 19:00,0.4961,0.5414,0.5992,0.4218,0.7945,0.4412,0.2053,0.5186,0.431,0.3687,0.4998,0.3508,0.5991,0.2559,0.2776,0.2077,1/1/1985
2/27/1985 19:00,0.5134,0.5603,0.6201,0.4419,0.8147,0.459,0.2123,0.5365,0.4559,0.385,0.519,0.3488,0.6326,0.2692,0.2925,0.2184,2/1/1985
3/30/1985 19:00,0.5352,0.5858,0.6492,0.467,0.8452,0.4792,0.2215,0.5548,0.4784,0.3971,0.535,0.3585,0.6473,0.2781,0.3047,0.2265,3/1/1985
4/29/1985 19:00,0.551,0.6049,0.6678,0.4754,0.8765,0.4972,0.2323,0.5724,0.4981,0.4068,0.555,0.389,0.6651,0.2774,0.3003,0.2304,4/1/1985
5/30/1985 19:00,0.5687,0.6272,0.6909,0.488,0.912,0.5188,0.2454,0.5909,0.5223,0.4137,0.5629,0.3823,0.6864,0.2825,0.3041,0.2362,5/1/1985
