variable,quarter,test_date,p_gdp,K_ind,horizon,y_true,y_hat
DA3m_INCC_DI,2017Q2,2017-06-30,0,3,0,3.17587049714518,-1.53323738773338
DA3m_INCC_DI,2021Q4,2021-12-31,0,3,0,4.68597562707878,0.951731940715603
DA3m_INCC_DI,2022Q3,2022-09-30,0,3,0,3.87298394427411,-1.70643405832734
DA3m_INCC_DI,2023Q1,2023-03-31,0,3,0,5.31034874051777,-2.11849376219105
DA3m_INCC_DI,2023Q2,2023-06-30,0,3,0,3.3567849988966,-0.324972926889811
DA3m_INDF,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-9.21792613226707
DA3m_INDF,2017Q1,2017-03-31,0,3,0,3.93802673220733,-4.9900640391452
DA3m_INDF,2017Q2,2017-06-30,0,3,0,3.17587049714518,-0.540057694868649
DA3m_INDF,2021Q4,2021-12-31,0,3,0,4.68597562707878,0.272376009165317
DA3m_INDF,2022Q3,2022-09-30,0,3,0,3.87298394427411,-1.22810470440567
DA3m_INDF,2023Q1,2023-03-31,0,3,0,5.31034874051777,-2.53923855315173
DA3m_INDF,2023Q2,2023-06-30,0,3,0,3.3567849988966,2.71387219634795
DA3m_INDFE,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-3.77598749924058
DA3m_INDFE,2017Q1,2017-03-31,0,4,0,3.93802673220733,11.4924403767815
DA3m_INDFE,2017Q2,2017-06-30,0,4,0,3.17587049714518,1.1889004554183
DA3m_INDFE,2021Q4,2021-12-31,0,4,0,4.68597562707878,0.223914609929457
DA3m_INDFE,2022Q3,2022-09-30,0,4,0,3.87298394427411,3.900177486261
DA3m_INDFE,2023Q1,2023-03-31,0,4,0,5.31034874051777,-4.5357735876543
DA3m_INDFE,2023Q2,2023-06-30,0,4,0,3.3567849988966,0.145141957988221
DA3m_IP,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-0.323872092859059
DA3m_IP,2017Q1,2017-03-31,0,4,0,3.93802673220733,8.97669587675796
DA3m_IP,2017Q2,2017-06-30,0,4,0,3.17587049714518,-0.895706249599175
DA3m_IP,2021Q4,2021-12-31,0,4,0,4.68597562707878,-0.605105291892946
DA3m_IP,2022Q3,2022-09-30,0,4,0,3.87298394427411,0.776969969062787
DA3m_IP,2023Q1,2023-03-31,0,4,0,5.31034874051777,2.11689039255857
DA3m_IP,2023Q2,2023-06-30,0,4,0,3.3567849988966,1.91758135301265
DA3m_IP_US,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-7.08585346121478
DA3m_IP_US,2017Q1,2017-03-31,0,3,0,3.93802673220733,-2.67265666883906
DA3m_IP_US,2017Q2,2017-06-30,0,3,0,3.17587049714518,2.06672258499879
DA3m_IP_US,2021Q4,2021-12-31,0,3,0,4.68597562707878,5.14848514777128
DA3m_IP_US,2022Q3,2022-09-30,0,3,0,3.87298394427411,1.94942637800055
DA3m_IP_US,2023Q1,2023-03-31,0,3,0,5.31034874051777,1.27057260519
DA3m_IP_US,2023Q2,2023-06-30,0,3,0,3.3567849988966,0.445807277313639
DA3m_IPCA,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-7.19961815761827
DA3m_IPCA,2017Q1,2017-03-31,0,3,0,3.93802673220733,-4.31372908120315
DA3m_IPCA,2017Q2,2017-06-30,0,3,0,3.17587049714518,-4.46060012285479
DA3m_IPCA,2021Q4,2021-12-31,0,3,0,4.68597562707878,-0.124246756783613
DA3m_IPCA,2022Q3,2022-09-30,0,3,0,3.87298394427411,-2.97255073951919
DA3m_IPCA,2023Q1,2023-03-31,0,3,0,5.31034874051777,1.46414178388723
DA3m_IPCA,2023Q2,2023-06-30,0,3,0,3.3567849988966,-0.232998553042505
DA3m_IPCA_EX0,2017Q2,2017-06-30,2,3,0,3.17587049714518,42.7779435554482
DA3m_IPCA_EX1,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-6.68382078926764
DA3m_IPCA_EX1,2017Q1,2017-03-31,0,3,0,3.93802673220733,-3.22599499528706
DA3m_IPCA_EX1,2017Q2,2017-06-30,0,3,0,3.17587049714518,-5.18918140809147
DA3m_IPCA_EX1,2021Q4,2021-12-31,0,3,0,4.68597562707878,-2.2165941012382
DA3m_IPCA_EX1,2022Q3,2022-09-30,0,3,0,3.87298394427411,-2.93453206325888
DA3m_IPCA_EX1,2023Q1,2023-03-31,0,3,0,5.31034874051777,2.08829757385553
DA3m_IPCA_EX1,2023Q2,2023-06-30,0,3,0,3.3567849988966,-2.33372720302746
DA3m_IPCA_EX2,2017Q2,2017-06-30,0,7,0,3.17587049714518,-1.01134850807716
DA3m_IPCA_MA,2016Q3,2016-09-30,0,4,0,-1.9593475375963,5.65982171881307
DA3m_IPCA_MA,2017Q1,2017-03-31,0,4,0,3.93802673220733,-5.18262378709651
DA3m_IPCA_MA,2017Q2,2017-06-30,0,4,0,3.17587049714518,-0.781615812734903
DA3m_IPCA_MA,2021Q4,2021-12-31,0,4,0,4.68597562707878,0.0192199059545576
DA3m_IPCA_MA,2022Q3,2022-09-30,0,4,0,3.87298394427411,-6.217416126914
DA3m_IPCA_MA,2023Q1,2023-03-31,0,4,0,5.31034874051777,-0.361426664754616
DA3m_IPCA_MA,2023Q2,2023-06-30,0,4,0,3.3567849988966,-0.782731942527185
DA3m_IPCA_MS,2017Q2,2017-06-30,2,3,0,3.17587049714518,7.41970454036302
DA3m_IPCDG,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-3.48111283408763
DA3m_IPCDG,2017Q1,2017-03-31,0,4,0,3.93802673220733,-3.27538258826734
DA3m_IPCDG,2017Q2,2017-06-30,0,4,0,3.17587049714518,-0.143141812567556
DA3m_IPCDG,2021Q4,2021-12-31,0,4,0,4.68597562707878,-0.153380369613718
DA3m_IPCDG,2022Q3,2022-09-30,0,4,0,3.87298394427411,3.19449738688012
DA3m_IPCDG,2023Q1,2023-03-31,0,4,0,5.31034874051777,1.14520334396299
DA3m_IPCDG,2023Q2,2023-06-30,0,4,0,3.3567849988966,0.340527604592092
DA3m_IPCG,2017Q1,2017-03-31,1,3,0,3.93802673220733,27.6102006465098
DA3m_IPCG,2017Q2,2017-06-30,1,3,0,3.17587049714518,-1.69029861122552
DA3m_IPCG,2021Q4,2021-12-31,1,3,0,4.68597562707878,2.51330484482417
DA3m_IPCG,2022Q3,2022-09-30,1,3,0,3.87298394427411,3.54907400208704
DA3m_IPCG,2023Q1,2023-03-31,1,3,0,5.31034874051777,2.74188799359627
DA3m_IPCG,2023Q2,2023-06-30,1,3,0,3.3567849988966,2.31003803317251
DA3m_IPCI,2016Q3,2016-09-30,0,4,0,-1.9593475375963,5.25479093662833
DA3m_IPCI,2017Q1,2017-03-31,0,4,0,3.93802673220733,2.60097303423084
DA3m_IPCI,2017Q2,2017-06-30,0,4,0,3.17587049714518,-0.405651402578066
DA3m_IPCI,2021Q4,2021-12-31,0,4,0,4.68597562707878,-4.09440118799631
DA3m_IPCI,2022Q3,2022-09-30,0,4,0,3.87298394427411,-3.67228030245321
DA3m_IPCI,2023Q1,2023-03-31,0,4,0,5.31034874051777,2.03690230413094
DA3m_IPCI,2023Q2,2023-06-30,0,4,0,3.3567849988966,4.51967057737472
DA3m_IPCIG,2017Q1,2017-03-31,1,4,0,3.93802673220733,3.93090091483955
DA3m_IPCIG,2017Q2,2017-06-30,1,4,0,3.17587049714518,-1.01643865045731
DA3m_IPCIG,2021Q4,2021-12-31,1,4,0,4.68597562707878,-2.57842702120864
DA3m_IPCIG,2022Q3,2022-09-30,1,4,0,3.87298394427411,-0.00857429251097031
DA3m_IPCIG,2023Q1,2023-03-31,1,4,0,5.31034874051777,0.952374863159122
DA3m_IPCIG,2023Q2,2023-06-30,1,4,0,3.3567849988966,2.6382089113536
DA3m_IPKG,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-18.0247985560949
DA3m_IPKG,2017Q1,2017-03-31,0,3,0,3.93802673220733,1.08514762898515
DA3m_IPKG,2017Q2,2017-06-30,0,3,0,3.17587049714518,-1.26128053744078
DA3m_IPKG,2021Q4,2021-12-31,0,3,0,4.68597562707878,-1.15478730878086
DA3m_IPKG,2022Q3,2022-09-30,0,3,0,3.87298394427411,0.142228564656908
DA3m_IPKG,2023Q1,2023-03-31,0,3,0,5.31034874051777,-3.57133844846531
DA3m_IPKG,2023Q2,2023-06-30,0,3,0,3.3567849988966,-2.04713306287261
DA3m_IPME,2016Q3,2016-09-30,0,4,0,-1.9593475375963,13.181551488216
DA3m_IPME,2017Q1,2017-03-31,0,4,0,3.93802673220733,-3.71263946271975
DA3m_IPME,2017Q2,2017-06-30,0,4,0,3.17587049714518,-4.3251957285879
DA3m_IPME,2021Q4,2021-12-31,0,4,0,4.68597562707878,1.47749297628816
DA3m_IPME,2022Q3,2022-09-30,0,4,0,3.87298394427411,-3.01285824028036
DA3m_IPME,2023Q1,2023-03-31,0,4,0,5.31034874051777,1.94669914132856
DA3m_IPME,2023Q2,2023-06-30,0,4,0,3.3567849988966,-0.985247683523368
DA3m_IPMI,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-4.75124823902512
DA3m_IPMI,2017Q1,2017-03-31,0,4,0,3.93802673220733,4.1296083463673
DA3m_IPMI,2017Q2,2017-06-30,0,4,0,3.17587049714518,-0.645068112423554
DA3m_IPMI,2021Q4,2021-12-31,0,4,0,4.68597562707878,0.183909752650165
DA3m_IPMI,2022Q3,2022-09-30,0,4,0,3.87298394427411,1.03144570569364
DA3m_IPMI,2023Q1,2023-03-31,0,4,0,5.31034874051777,1.40336296812385
DA3m_IPMI,2023Q2,2023-06-30,0,4,0,3.3567849988966,0.79037065390098
DA3m_IPSDG,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-7.56183776585265
DA3m_IPSDG,2017Q1,2017-03-31,0,4,0,3.93802673220733,-27.6160320199847
DA3m_IPSDG,2017Q2,2017-06-30,0,4,0,3.17587049714518,-2.09679857560834
DA3m_IPSDG,2021Q4,2021-12-31,0,4,0,4.68597562707878,1.60338021696965
DA3m_IPSDG,2022Q3,2022-09-30,0,4,0,3.87298394427411,6.16416484147362
DA3m_IPSDG,2023Q1,2023-03-31,0,4,0,5.31034874051777,5.2307507008687
DA3m_IPSDG,2023Q2,2023-06-30,0,4,0,3.3567849988966,1.6179369476183
DA3m_ISA_S,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-1.08183354739584
DA3m_ISA_S,2017Q1,2017-03-31,0,4,0,3.93802673220733,-2.29777965475987
DA3m_ISA_S,2017Q2,2017-06-30,0,4,0,3.17587049714518,4.09442241187139
DA3m_ISA_S,2021Q4,2021-12-31,0,4,0,4.68597562707878,3.54358652577192
DA3m_ISA_S,2022Q3,2022-09-30,0,4,0,3.87298394427411,1.35730900198396
DA3m_ISA_S,2023Q1,2023-03-31,0,4,0,5.31034874051777,-0.217312478811145
DA3m_ISA_S,2023Q2,2023-06-30,0,4,0,3.3567849988966,-0.261231982165636
DA3m_M1,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-3.20248161595491
DA3m_M1,2017Q1,2017-03-31,0,4,0,3.93802673220733,-15.1922987646062
DA3m_M1,2017Q2,2017-06-30,0,4,0,3.17587049714518,-3.27041543548856
DA3m_M1,2021Q4,2021-12-31,0,4,0,4.68597562707878,5.32261378741463
DA3m_M1,2022Q3,2022-09-30,0,4,0,3.87298394427411,-3.11022693672872
DA3m_M1,2023Q1,2023-03-31,0,4,0,5.31034874051777,-0.340642097847417
DA3m_M1,2023Q2,2023-06-30,0,4,0,3.3567849988966,9.75099511789642
DA3m_PIB_monthly,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-14.0053190214059
DA3m_PIB_monthly,2017Q1,2017-03-31,0,4,0,3.93802673220733,-1.26650227251459
DA3m_PIB_monthly,2017Q2,2017-06-30,0,4,0,3.17587049714518,-10.9011176778342
DA3m_PIB_monthly,2021Q4,2021-12-31,0,4,0,4.68597562707878,5.88373386514255
DA3m_PIB_monthly,2022Q3,2022-09-30,0,4,0,3.87298394427411,-0.0699162507309179
DA3m_PIB_monthly,2023Q1,2023-03-31,0,4,0,5.31034874051777,-3.9845420685928
DA3m_PIB_monthly,2023Q2,2023-06-30,0,4,0,3.3567849988966,6.02191586524325
DA3m_QSC,2016Q3,2016-09-30,0,4,0,-1.9593475375963,-0.0687368928593742
DA3m_QSC,2017Q1,2017-03-31,0,4,0,3.93802673220733,-4.826656485104
DA3m_QSC,2017Q2,2017-06-30,0,4,0,3.17587049714518,-6.42667673444871
DA3m_QSC,2021Q4,2021-12-31,0,4,0,4.68597562707878,-6.98255090315748
DA3m_QSC,2022Q3,2022-09-30,0,4,0,3.87298394427411,4.08835784539984
DA3m_QSC,2023Q1,2023-03-31,0,4,0,5.31034874051777,-0.333073874228559
DA3m_QSC,2023Q2,2023-06-30,0,4,0,3.3567849988966,-0.774861046699638
DA3m_RE_Value,2016Q3,2016-09-30,0,4,0,-1.9593475375963,0.166553940205688
DA3m_RE_Value,2017Q1,2017-03-31,0,4,0,3.93802673220733,-5.97198614796815
DA3m_RE_Value,2017Q2,2017-06-30,0,4,0,3.17587049714518,6.90804183337757
DA3m_RE_Value,2021Q4,2021-12-31,0,4,0,4.68597562707878,-4.19176598917506
DA3m_RE_Value,2022Q3,2022-09-30,0,4,0,3.87298394427411,-4.93927502943218
DA3m_RE_Value,2023Q1,2023-03-31,0,4,0,5.31034874051777,0.308136844257334
DA3m_RE_Value,2023Q2,2023-06-30,0,4,0,3.3567849988966,0.783872049393068
DA3m_REER_IPCA,2016Q3,2016-09-30,0,3,0,-1.9593475375963,2.37717403745627
DA3m_REER_IPCA,2017Q1,2017-03-31,0,3,0,3.93802673220733,-1.15807942144142
DA3m_REER_IPCA,2017Q2,2017-06-30,0,3,0,3.17587049714518,-4.48466237834332
DA3m_REER_IPCA,2021Q4,2021-12-31,0,3,0,4.68597562707878,2.92462134438263
DA3m_REER_IPCA,2022Q3,2022-09-30,0,3,0,3.87298394427411,2.43207078995866
DA3m_REER_IPCA,2023Q1,2023-03-31,0,3,0,5.31034874051777,1.29419613024785
DA3m_REER_IPCA,2023Q2,2023-06-30,0,3,0,3.3567849988966,1.7195026507212
DA3m_REER_USD,2016Q3,2016-09-30,0,3,0,-1.9593475375963,2.33043986930064
DA3m_REER_USD,2017Q1,2017-03-31,0,3,0,3.93802673220733,-2.21170084537159
DA3m_REER_USD,2017Q2,2017-06-30,0,3,0,3.17587049714518,-3.43948329275899
DA3m_REER_USD,2021Q4,2021-12-31,0,3,0,4.68597562707878,0.433329587968641
DA3m_REER_USD,2022Q3,2022-09-30,0,3,0,3.87298394427411,2.27762395597352
DA3m_REER_USD,2023Q1,2023-03-31,0,3,0,5.31034874051777,4.02653680459025
DA3m_REER_USD,2023Q2,2023-06-30,0,3,0,3.3567849988966,2.06911948488549
DA3m_Retail_Sales,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-6.00918243247106
DA3m_Retail_Sales,2017Q1,2017-03-31,0,3,0,3.93802673220733,6.03163277463778
DA3m_Retail_Sales,2017Q2,2017-06-30,0,3,0,3.17587049714518,5.02555746694651
DA3m_Retail_Sales,2021Q4,2021-12-31,0,3,0,4.68597562707878,-6.74481791600163
DA3m_Retail_Sales,2022Q3,2022-09-30,0,3,0,3.87298394427411,-5.08615345317451
DA3m_Retail_Sales,2023Q1,2023-03-31,0,3,0,5.31034874051777,0.479559100005876
DA3m_Retail_Sales,2023Q2,2023-06-30,0,3,0,3.3567849988966,0.589295050784741
DA3m_RETAIL_SALES_US,2017Q1,2017-03-31,1,4,0,3.93802673220733,-4.60013467753474
DA3m_RETAIL_SALES_US,2017Q2,2017-06-30,1,4,0,3.17587049714518,8.01899013938732
DA3m_RETAIL_SALES_US,2021Q4,2021-12-31,1,4,0,4.68597562707878,-4.87096288841862
DA3m_RETAIL_SALES_US,2022Q3,2022-09-30,1,4,0,3.87298394427411,-0.316476849074899
DA3m_RETAIL_SALES_US,2023Q1,2023-03-31,1,4,0,5.31034874051777,-1.34080057467242
DA3m_RETAIL_SALES_US,2023Q2,2023-06-30,1,4,0,3.3567849988966,-1.31939344499751
DA3m_Savings,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-4.40166654224233
DA3m_Savings,2017Q1,2017-03-31,0,3,0,3.93802673220733,-2.19378393386236
DA3m_Savings,2017Q2,2017-06-30,0,3,0,3.17587049714518,-3.32387991509878
DA3m_Savings,2021Q4,2021-12-31,0,3,0,4.68597562707878,5.94984270738631
DA3m_Savings,2022Q3,2022-09-30,0,3,0,3.87298394427411,13.3102244276487
DA3m_Savings,2023Q1,2023-03-31,0,3,0,5.31034874051777,-0.615536155618903
DA3m_Savings,2023Q2,2023-06-30,0,3,0,3.3567849988966,1.76589592744067
DA3m_Selic,2017Q1,2017-03-31,0,4,0,3.93802673220733,-0.800360636241314
DA3m_Selic,2017Q2,2017-06-30,0,4,0,3.17587049714518,11.7483223489867
DA3m_Selic,2021Q4,2021-12-31,0,4,0,4.68597562707878,-14.0503537356087
DA3m_Selic,2022Q3,2022-09-30,0,4,0,3.87298394427411,-2.38722271037005
DA3m_Selic,2023Q1,2023-03-31,0,4,0,5.31034874051777,0.645988768891483
DA3m_Selic,2023Q2,2023-06-30,0,4,0,3.3567849988966,0.796674671826162
DA3m_Steel,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-5.08897481290158
DA3m_Steel,2017Q1,2017-03-31,0,3,0,3.93802673220733,-2.43778920823932
DA3m_Steel,2017Q2,2017-06-30,0,3,0,3.17587049714518,-5.2903003865911
DA3m_Steel,2021Q4,2021-12-31,0,3,0,4.68597562707878,-5.08010809740748
DA3m_Steel,2022Q3,2022-09-30,0,3,0,3.87298394427411,-5.38884490439366
DA3m_Steel,2023Q1,2023-03-31,0,3,0,5.31034874051777,-0.591180558608566
DA3m_Steel,2023Q2,2023-06-30,0,3,0,3.3567849988966,1.1635049763793
DA3m_TRUCK_IMP_US,2016Q3,2016-09-30,0,3,0,-1.9593475375963,-0.339239666224935
DA3m_TRUCK_IMP_US,2017Q1,2017-03-31,0,3,0,3.93802673220733,-6.90052267269843
DA3m_TRUCK_IMP_US,2017Q2,2017-06-30,0,3,0,3.17587049714518,-6.11383420343702
DA3m_TRUCK_IMP_US,2021Q4,2021-12-31,0,3,0,4.68597562707878,0.991050165577416
DA3m_TRUCK_IMP_US,2022Q3,2022-09-30,0,3,0,3.87298394427411,5.12881786976484
DA3m_TRUCK_IMP_US,2023Q1,2023-03-31,0,3,0,5.31034874051777,1.49012054772263
DA3m_TRUCK_IMP_US,2023Q2,2023-06-30,0,3,0,3.3567849988966,3.37718253482922
